Source	Target	Type	Timestamp	Weight	OtherInfo	datum	b1-nummer	achternaam	voorletters	voorna(a)m(en)	roepnaam	prepositie	geslacht
4	8179	Directed		1.0	lid bestuur spil (studievereniging voor politicologen in leiden)		3069	Broeke	J.H.	Johannes Hermanus	Han	ten	m
4	8182	Directed		1.0	"columniste dagblad """""	00-02-2011/	2995	Verdonk	M.C.F.	Maria Cornelia Frederika	Rita		v
4	8183	Directed		1.0	"voorzitter toneelgroep """""	00-00-1991/00-00-1994	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	8186	Directed		1.0	voorzitter		2418	Egerschot	E.	Esther	Eske	van	v
4	8188	Directed		2.0	lid raad van commissarissen	00-00-2008/	3204	Ziengs	E.	Erik	Erik		m
4	8193	Directed		1.0	"voorzitter jury """""	00-00-2004	2539	Rijpstra	J.	Johannes	Jan		m
4	8196	Directed		1.0	"lid bestuur sportvereniging ""conditio"""		2603	Erp	A.A.M.E.	Ambrosius Antonius Maria Emmanuel	Broos	van	m
4	8197	Directed		1.0	voorzitter	00-06-2011/	3176	Knip	M.A.J.	Menno Arie Jan	Menno		m
4	8198	Directed		1.0	voorzitter	00-00-2003/00-00-2008	3276	Schouwenaar	J.M.	Jacobus Marinus	Koos		m
4	8199	Directed		1.0	voorzitter commissie	00-00-1997/	2925	Jager	A.	Adriaan	Ad	de	m
4	8209	Directed		1.0	lid	00-00-1973/00-00-1979	2545	Stoel	A.L.E.C.	Anne Liza Edith Cornelia	Anne Lize	van der	v
4	8210	Directed		1.0	lid bestuur sst/beweton	00-00-1994/00-00-2003	2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	8212	Directed		2.0	voorzitter raad van advies		3428	Krikke	P.Ch.	Pauline Christine	Pauline		v
4	8213	Directed		1.0	lid staatscommissie advisering inzake terugsturen van afgewezen asielzoekers (staatscommissie-van den haak)	00-00-1992/00-00-1993	2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	8218	Directed		1.0	lid staatscommissie inzake dualisme en lokale democratie (staatscommissie-elzinga)	25-09-1998/00-01-2000	2273	Rosenthal	U.	Uriël	Uri		m
4	8219	Directed		1.0	"lid staatscommissie ""keuzen in de zorg"" (staatscommissie-dunning)"	00-00-1990/00-00-1991	2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	8226	Directed		1.0	"lid jury """""		2931	Rensema	J.	Jakob	Jaap		m
4	8235	Directed		4.0	lid algemeen bestuur		3394	Dekker	S.	Sander	Sander		m
4	8236	Directed		1.0	lid raad en dagelijks bestuur stadsgewest 's-hertogenbosch	00-00-1990/00-00-1999	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
4	8237	Directed		1.0	lid gewestraad,	01-09-1974/01-10-1977	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	8238	Directed		1.0	voorzitter	00-00-1984/	2768	Graafeiland	J.A.	John Adriaan	John	van	m
4	8241	Directed		1.0	"lid raad van commissarissen ""stadsherstel amsterdam"" n.v. (voorheen: amsterdams monumentenfonds)"	00-00-1995/	2936	Luijten	P.J.H.M.	Paulus Johannes Henricus Maria	Paul		m
4	8244	Directed		1.0	lid bestuur		3414	Wiebes	E.D.	Eric Derk	Eric		m
4	8245	Directed		1.0	voorzitter		17998	Opstelten	I.W.	Ivo Willem	Ivo		m
4	8246	Directed		1.0	lid stadsregioraad, stadsregio arnhem-nijmegen	00-02-2008/00-07-2014	3412	Veldman	H.S.	Habbo Siebold	Hayke		m
4	8249	Directed		1.0	"lid bestuur """""	/(omstreeks: 00-04-2008)/	2410	Griffith	L.J.	Laetitia Juliette	Laetitia		v
4	8252	Directed		1.0	"lid raad van advies ""stamhuis holding"" b.v."	01-01-2014/	3277	Swagerman	B.J.		Ben		m
4	8257	Directed		1.0	counsellor particulier jeugdkamp 'star ranch', kerrville (texas, verenigde staten)	00-00-1996	2418	Egerschot	E.	Esther	Eske	van	v
4	8261	Directed		1.0	lid startersplatform, gemeente 's-hertogenbosch	00-00-2008/	3275	Beckers	H.G.J.M.	Henricus Gerardus Josephus Maria	Henk		m
4	8270	Directed		1.0	"lid raad van toezicht ""stedelijk gymnasium"" te leiden"		2205	Blok	S.A.	Stephanus Abraham	Stef		m
4	8275	Directed		1.0	lid bestuur	00-00-1991/00-00-1994	2234	Örgü	F.	Fadime	Fadime		v
4	8278	Directed		1.0	vicevoorzitter stuurgroep steden op zuid-nederland		3302	Verheijen	M.L.	Marcus Leonardus	Mark		m
4	8280	Directed		1.0	lid raad en dagelijks bestuur regio	00-00-1999/01-10-2011	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
4	8282	Directed		1.0	"lid raad van commissarissen ""stedin"" (voorheen eneco netbeheer) b.v. en de overige netbeheervennootschappen van eneco"	01-01-2007/00-00-2012	2601	Broek-Laman Trip	N.H.	Nicoline Hobbine	Nicoline	van den	v
4	8284	Directed		1.0	voorzitter steering committee trba (transatlantic research and business accelerator)	00-00-2007/00-00-2010	3398	Vuijk	R.	Ronald	Ronald		m
4	8287	Directed		1.0	"voorzitter bestuur jeugdtheater """""		1809	Aartsen	J.J.	Jozias Johannes	Jozias	van	m
4	8288	Directed		1.0	lid algemeen bestuur	00-00-2003/00-00-3006	2551	Vries	J.M.	Jeanne Monique	Monique	de	v
4	8306	Directed		1.0	"adviseur bestuur stichting ""400 jaar michiel de ruyter"""		1979	Gmelich Meijling	J.Ch.	Jan Christoffel	Jan		m
4	8307	Directed		1.0	voorzitter stichting 400 jaar v.o.c.		2519	Hessing	E.L.P.	Enrico Leo Pius	Enric		m
4	8309	Directed		1.0	vicevoorzitter		2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	8315	Directed		1.0	lid raad van advies		2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	8319	Directed		1.0	lid bestuur		2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	8320	Directed		1.0	voorzitter	/(omstreeks: 00-04-2006)/(00-03-2009)/	2412	Aptroot	Ch.B.	Charlie Bernard	Charlie		m
4	8324	Directed		1.0	"lid bestuur stichting administratiekantoor ""douwe egberts sara lee"""	14-02-1991/	1542	Wiegel	H.	Hans	Hans		m
4	8334	Directed		1.0	"lid bestuur stichting administratiekantoor van aandelen ""reesink"" te zutphen"	01-01-2008/00-10-2010	2523	Kamp	H.G.J.	Henricus Gregorius Jozeph	Henk		m
4	8335	Directed		1.0	voorzitter		2928	Loudon	A.A.	Aarnout Alexander	Aarnout		m
4	8336	Directed		1.0	voorzitter		2928	Loudon	A.A.	Aarnout Alexander	Aarnout		m
4	8347	Directed		1.0	voorzitter	17-01-1995/01-10-2005	2689	Korthals Altes	F.	Frederik	Frits		m
4	8349	Directed		1.0	voorzitter stichting afwikkeling onverzekerde vorderingen voormalige sovjet-unie	16-03-1994/01-01-2003	2689	Korthals Altes	F.	Frederik	Frits		m
4	8357	Directed		1.0	voorzitter stichting aids-fonds	00-00-1991/00-12-1997	1657	Dees	D.J.D.	Dirk Jan Dignus	Dick		m
4	8358	Directed		1.0	lid bestuur stichting aids-info	00-09-1988/00-00-1990	2603	Erp	A.A.M.E.	Ambrosius Antonius Maria Emmanuel	Broos	van	m
4	8363	Directed		1.0	"voorzitter stichting ""aleida kramer ziekenhuis"" te coevorden"		2760	Hoekzema	W.K.	Willem Klaas	Willem		m
4	8372	Directed		1.0	lid bestuur		2994	Dekker	S.M.	Sybilla Maria	Sybilla		v
4	8374	Directed		1.0	lid bestuur stichting amaverunt, vrienden van het ceramtiek- en glasmuseum ariana te génčve	00-00-2005/	3011	Kalsbeek-Schimmelpenninck van der Oije	E.M.	Elsabe Margareta	Elsabe		v
4	8378	Directed		1.0	lid raad van toezicht		3303	Visser	B.	Barbara	Barbara		v
4	8379	Directed		1.0	voorzitter		3138	Asscher	E.	Edward	Edward		m
4	8381	Directed		1.0	regionaal vertegenwoordiger, dagelijks bestuur		2737	Jorritsma-Lebbink	A.	Annemarie	Annemarie		v
4	8383	Directed		1.0	"lid bestuur stichting ""amsterdam vluchtstad"""		2505	Cherribi	O.	Oussama	Sam		m
4	8391	Directed		1.0	"lid raad van advies stichting ""apenheul"""	00-00-2002/01-10-2011	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
4	8402	Directed		1.0	voorzitter		2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	8403	Directed		1.0	lid adviesraad	/(omstreeks: 00-02-1985)/(00-04-1989)/	2745	Weisglas	F.W.	Frans W.	Frans		m
4	8410	Directed		1.0	lid bestuur	00-00-1990/00-00-1994	2570	Blerck-Woerdman	A.M.	Anna Maria	Anke	van	v
4	8411	Directed		1.0	"voorzitter stichting ""bas van hengel"", financiële ondersteuning musici"	00-00-2009/	3255	Leegte	R.W.	René Willums	René		m
4	8412	Directed		1.0	voorzitter stichting basiseducatie breda e.o.		3146	Huijbregts-Schiedon	W.H.	Wilhelmina Hendrica	Helmi		v
4	8417	Directed		1.0	"lid stichting ""beeldende kunst west-friesland"""		2931	Rensema	J.	Jakob	Jaap		m
4	8421	Directed		1.0	"lid bestuur stichting ""beheer dienstencentrum flevoland"""	/(omstreeks: 00-01-1990)/(00-08-1994)/	2739	Linschoten	R.L.O.	Robin Lorenz Oscar	Robin		m
4	8433	Directed		1.0	lid raad van advies stichting benelux universitair centrum te eindhoven/antwerpen	11-03-1997/	2689	Korthals Altes	F.	Frederik	Frits		m
4	8447	Directed		1.0	secretaris	00-00-2004/01-09-2010	3251	Lodders	W.J.H.	Wilhelmina Jenneke Helena	Helma		v
4	8453	Directed		1.0	lid bestuur stichting bijzondere leerstoel islam (prof. arkoun), universiteit van amsterdam	/(omstreeks: 00-03-1995)/	2505	Cherribi	O.	Oussama	Sam		m
4	8454	Directed		1.0	vicevoorzitter	00-00-1993/	2234	Örgü	F.	Fadime	Fadime		v
4	8457	Directed		1.0	voorzitter bestuur	00-03-2006/	2744	Voorhoeve	J.J.C.	Joris Jacob Clemens	Joris		m
4	8462	Directed		1.0	lid bestuur	00-00-1987/00-00-2006	2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	8463	Directed		1.0	lid bestuur stichting bkz (bevolkingsonderzoek baarmoederhalskanker zuidwest nederland)		3202	Ark	T.	Tamara	Tamara	van	v
4	8467	Directed		1.0	"penningmeester stichting ""boog"" te 's-gravenhage (ondersteuning bewonersorganisaties)"		2205	Blok	S.A.	Stephanus Abraham	Stef		m
4	8470	Directed		1.0	voorzitter	00-00-1995/00-00-1998	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
4	8473	Directed		1.0	lid bestuur stichting bova (bedrijfsopleidingen voor automatiseringsberoepen in noord-brabant en zeeland	00-00-1989/02-06-1997	2603	Erp	A.A.M.E.	Ambrosius Antonius Maria Emmanuel	Broos	van	m
4	8477	Directed		1.0	voorzitter		3146	Huijbregts-Schiedon	W.H.	Wilhelmina Hendrica	Helmi		v
4	8478	Directed		1.0	voorzitter	00-00-1995/00-00-1999	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
4	8487	Directed		1.0	lid bestuur		1979	Gmelich Meijling	J.Ch.	Jan Christoffel	Jan		m
4	8489	Directed		1.0	voorzitter stichting buurtbeheer en ontwikkeling zeeheldenkwartier te 's-gravenhage	00-00-2000/00-00-2004	2345	Visser	A.P.	Arno Pieter	Arno		m
4	8490	Directed		1.0	secretaris stichting bwt (bevordering wetenschappelijk toekomstonderzoek)		2604	Bolkestein	F.	Frederik	Frits		m
4	8491	Directed		1.0	lid raad van toezicht stichting c.o. hoogelandse kerk te leiden	00-00-2007/00-00-2010	3285	Bruijn	J.A.	Jan Anthonie	Jan Anthonie		m
4	8499	Directed		1.0	lid bestuur	00-00-2005/00-00-2010	3398	Vuijk	R.	Ronald	Ronald		m
4	8508	Directed		1.0	voorzitter stichting cgr (code geneesmiddelenreclame)	11-11-2008/	2738	Korthals	A.H.	Albertus Hendrikus	Benk		m
4	8516	Directed		1.0	voorzitter raad van toezicht stichting cjp (cultureel jongeren paspoort)		2739	Linschoten	R.L.O.	Robin Lorenz Oscar	Robin		m
4	8525	Directed		1.0	lid bestuur	/00-09-1982	2731	Heijmans	H.F.	Henri Frederik	Han		m
4	8526	Directed		1.0	lid bestuur	/(omstreeks: 00-03-1993)/00-08-1994	2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	8531	Directed		1.0	lid bestuur	00-00-2013/	3274	Bröcker	W.L.J.	Willem Lodewijk Joseph	Willem		m
4	8532	Directed		1.0	lid	01-04-1991/22-10-1997	2689	Korthals Altes	F.	Frederik	Frits		m
4	8534	Directed		1.0	algemeen bestuur	/(omstreeks: 00-11-1983)/	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	8535	Directed		1.0	lid bestuur stichting cultureel centrum 'de balie' te amsterdam	00-09-2003/	2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	8536	Directed		1.0	voorzitter stichting cultureel centrum 'de maaspoort' te venlo	00-00-2001/00-00-2003	3003	Biermans	G.J.J.	Gerardus Johanna Jozef	Ger		m
4	8537	Directed		1.0	"lid algemeen bestuur stichting cultureel centrum ""de oranjerie"""	/(omstreeks: 00-11-1983)/(00-02-1985)/	2741	Rey	J.F.B.	Jozef Franciscus Bernard	Jos	van	m
4	8538	Directed		1.0	voorzitter stichting cultuur en bedrijf in de 'de maaspoort'	/(omstreeks: 00-00-1995)/	2768	Graafeiland	J.A.	John Adriaan	John	van	m
4	8546	Directed		1.0	lid bestuur		1979	Gmelich Meijling	J.Ch.	Jan Christoffel	Jan		m
4	8550	Directed		1.0	voorzitter stichting 'das boot' te haren	12-12-2014/	3386	Rutte	A.C.L.	Arno Cor Lars	Arno		m
4	8560	Directed		1.0	"voorzitter stichting ""de eik"""	00-00-2007/01-10-2011	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
4	8569	Directed		1.0	"lid raad van toezicht stichting ""de koogh"""		2563	Vos	O.P.G.	Otto Pieter Gisbert	Otto		m
4	8570	Directed		1.0	voorzitter	00-03-2001/00-00-2002	2217	Geluk	J.M.	Jan Marinus	Jan		m
4	8574	Directed		2.0	lid bestuur	00-00-2000	2936	Luijten	P.J.H.M.	Paulus Johannes Henricus Maria	Paul		m
4	8588	Directed		1.0	"voorzitter stichting ""de utrechtse molens"""		2209	Beek	W.I.I.	Willibrordus Ildefonsus Ignatius	Willibrord	van	m
4	8598	Directed		1.0	lid raad van toezicht		2209	Beek	W.I.I.	Willibrordus Ildefonsus Ignatius	Willibrord	van	m
4	8600	Directed		1.0	lid bestuur	00-00-2006/00-00-2010	3398	Vuijk	R.	Ronald	Ronald		m
4	8606	Directed		1.0	lid bestuur en adviseur		3205	Steur	G.A.	Gerard Adriaan	Ard	van der	m
4	8614	Directed		1.0	lid bestuur	00-00-2011/00-00-2013	3285	Bruijn	J.A.	Jan Anthonie	Jan Anthonie		m
4	8615	Directed		1.0	"lid bestuur stichting ""dijk van een kunst"""	00-00-2008/00-00-2010	2551	Vries	J.M.	Jeanne Monique	Monique	de	v
4	8619	Directed		1.0	ambassadeur stichting 'doe een wens'		3394	Dekker	S.	Sander	Sander		m
4	8622	Directed		1.0	voorzitter		2209	Beek	W.I.I.	Willibrordus Ildefonsus Ignatius	Willibrord	van	m
4	8623	Directed		1.0	lid bestuur		2936	Luijten	P.J.H.M.	Paulus Johannes Henricus Maria	Paul		m
4	8630	Directed		1.0	voorzitter	00-00-1999/00-00-2005	1657	Dees	D.J.D.	Dirk Jan Dignus	Dick		m
4	8633	Directed		1.0	"lid raad van commissarissen stichting ""dorus rijkers"""	/01-01-2001	2760	Hoekzema	W.K.	Willem Klaas	Willem		m
4	8634	Directed		1.0	lid bestuur stichting dppn (dienstencentrum paardenhouderij proefbedrijven nederland)	/(omstreeks: 00-11-1983)/(00-00-1989)/	2661	Blauw	P.M.	Pieter Marinus	Piet		m
4	8644	Directed		1.0	voorzitter	00-00-2000/	3205	Steur	G.A.	Gerard Adriaan	Ard	van der	m
4	8647	Directed		1.0	voorzitter	/(omstreeks: 00-00-1995)/	2661	Blauw	P.M.	Pieter Marinus	Piet		m
4	8652	Directed		1.0	lid bestuur	00-00-1999/00-00-2001	2572	Passtoors	W.H.J.	Willem Hubertus Joseph	Wim		m
4	8656	Directed		1.0	lid bestuur	00-00-2003/00-00-2008	3003	Biermans	G.J.J.	Gerardus Johanna Jozef	Ger		m
4	8665	Directed		1.0	penningmeester bestuur	12-07-1994/	2926	Ketting	N.G.	Nicolaas Guus	Niek		m
4	8674	Directed		1.0	lid bestuur	00-00-2009/00-00-2014	3274	Bröcker	W.L.J.	Willem Lodewijk Joseph	Willem		m
4	8675	Directed		1.0	lid bestuur		3302	Verheijen	M.L.	Marcus Leonardus	Mark		m
4	8677	Directed		1.0	beschermvrouwe	/(omstreeks: 00-04-2006)/	2411	Hirsi Ali	A.	Ayaan	Ayaan		v
4	8679	Directed		1.0	lid bestuur stichting euregio maas-rijn		3302	Verheijen	M.L.	Marcus Leonardus	Mark		m
4	8681	Directed		1.0	"voorzitter stichting ""euricur"""		17998	Opstelten	I.W.	Ivo Willem	Ivo		m
4	8685	Directed		1.0	lid bestuur stichting european committee human rights hungarians central-europe		2417	Szabó	F.Z.	Ferenc Zsolt	Zsolt		m
4	8686	Directed		1.0	"lid bestuur stichting ""european committee human rights hungarians central europe"", voor bewaken rechten hongaarse minderheden buiten hongarije"		2417	Szabó	F.Z.	Ferenc Zsolt	Zsolt		m
4	8688	Directed		1.0	voorzitter	00-00-1994/00-00-1998	1945	Ginjaar	L.	Leendert	Leendert		m
4	8697	Directed		1.0	lid bestuur		3146	Huijbregts-Schiedon	W.H.	Wilhelmina Hendrica	Helmi		v
4	8698	Directed		1.0	lid bestuur	/19-05-1998	2209	Beek	W.I.I.	Willibrordus Ildefonsus Ignatius	Willibrord	van	m
4	8703	Directed		1.0	"lid bestuur stichting ""exploitatie zwembad bosbad noordoostpolder"""	00-00-1998/00-00-2004	3000	Lenards	J.M.	Jan Marc	Janmarc		m
4	8707	Directed		1.0	voorzitter stichting fad (fraude aanpak detailhandel)	00-00-2005/	2738	Korthals	A.H.	Albertus Hendrikus	Benk		m
4	8711	Directed		1.0	"voorzitter bestuur stichting feministisch weekblad ""opzij"""	00-00-1990/00-00-1994	2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	8719	Directed		1.0	voorzitter klachtencommissie,	00-00-1998/00-00-2004	3000	Lenards	J.M.	Jan Marc	Janmarc		m
4	8724	Directed		1.0	lid bestuur		2233	Oplaat	G.J.	Gert Jan	Gert-Jan		m
4	8727	Directed		1.0	lid algemeen bestuur		2737	Jorritsma-Lebbink	A.	Annemarie	Annemarie		v
4	8728	Directed		1.0	"voorzitter bestuur stichting ""fraeylemaborg"" te slochteren"		2991	Remkes	J.W.	Johannes Wijnandus	Johan		m
4	8746	Directed		1.0	secretaris stichting gelders oudheidkundig contact/stichting gelders erfgoed	00-00-1999/00-00-2007	3011	Kalsbeek-Schimmelpenninck van der Oije	E.M.	Elsabe Margareta	Elsabe		v
4	8747	Directed		1.0	secretaris	00-00-1980	3011	Kalsbeek-Schimmelpenninck van der Oije	E.M.	Elsabe Margareta	Elsabe		v
4	8748	Directed		1.0	"lid raad van toezicht stichting ""geldersch landschap en geldersche kasteelen"""	14-02-2008/00-10-2010	2523	Kamp	H.G.J.	Henricus Gregorius Jozeph	Henk		m
4	8754	Directed		1.0	lid raad van toezicht		2410	Griffith	L.J.	Laetitia Juliette	Laetitia		v
4	8757	Directed		1.0	"voorzitter stichting ""george c. marshall fund"""		2519	Hessing	E.L.P.	Enrico Leo Pius	Enric		m
4	8762	Directed		1.0	voorzitter	01-10-2010/	3277	Swagerman	B.J.		Ben		m
4	8763	Directed		1.0	lid bestuur		3162	Schaap	S.	Sybe	Sybe		m
4	8766	Directed		1.0	voorzitter	00-00-2004/00-00-2007	2551	Vries	J.M.	Jeanne Monique	Monique	de	v
4	8768	Directed		1.0	voorzitter geschillencommissie reizen,	01-01-2003/	2563	Vos	O.P.G.	Otto Pieter Gisbert	Otto		m
4	8771	Directed		1.0	lid bestuur	00-00-2007/	2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	8772	Directed		1.0	"lid bestuur stichting ""geuzenverzet 1940-1945"""		17998	Opstelten	I.W.	Ivo Willem	Ivo		m
4	8783	Directed		1.0	"voorzitter stichting ""gouden huwelijk prinselijk paar"""	00-00-1986/00-00-1988	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
4	8790	Directed		1.0	voorzitter		3306	Litjens	P.J.M.	Pieter Jan Marie	Pieter		m
4	8801	Directed		1.0	lid bestuur	00-00-2007/00-00-2010	2551	Vries	J.M.	Jeanne Monique	Monique	de	v
4	8804	Directed		1.0	voorzitter	00-00-2009/00-00-2010	3256	Straus	K.C.J.	Karin Cornelia Josepha	Karin		v
4	8810	Directed		1.0	lid		2741	Rey	J.F.B.	Jozef Franciscus Bernard	Jos	van	m
4	8813	Directed		1.0	"lid raad van toezicht """""	00-02-2009/	3262	Berckmoes-Duindam	Y.	Ybeltje	Ybeltje		v
4	8814	Directed		1.0	"voorzitter stichting ""help de afghanen"""	/(omstreeks: 00-02-1985)/	2744	Voorhoeve	J.J.C.	Joris Jacob Clemens	Joris		m
4	8817	Directed		1.0	voorzitter stichting hephaďstos (publicatie van boeken over gehandicaptensport)	00-00-2000/	2539	Rijpstra	J.	Johannes	Jan		m
4	8818	Directed		1.0	voorzitter stichting hephaďstos (stichting ter bevordering van publicaties over de gehandicaptensport)		2539	Rijpstra	J.	Johannes	Jan		m
4	8822	Directed		1.0	"lid bestuur stichting ""hermitage aan de amstel"""		2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	8837	Directed		1.0	"secretaris stichting ""het mandje"""	00-00-1986/00-00-1989	2545	Stoel	A.L.E.C.	Anne Liza Edith Cornelia	Anne Lize	van der	v
4	8838	Directed		1.0	"lid raad van advies stichting ""het nationale park 'de hoge veluwe'"""	00-00-2008/	2506	Cornielje	C.G.A.	Clemens Gerard Antoon	Clemens		m
4	8840	Directed		1.0	"voorzitter stichting ""het ochtendgloren"""	/(omstreeks: 00-00-1986)/	2545	Stoel	A.L.E.C.	Anne Liza Edith Cornelia	Anne Lize	van der	v
4	8847	Directed		1.0	"voorzitter stichting ""het rembrandthuis"" te amsterdam"	/00-07-2010	2734	Grave	F.H.G.	Franciscus Hendrikus Gerardus	Frank	de	m
4	8848	Directed		1.0	"lid bestuur stichting ""het slag"""		2922	Haze Winkelman	R.A.E.	Robert Alexander Emile	Robert	de	m
4	8852	Directed		2.0	"lid bestuur stichting ""het veluws bosbrandweer comité"""	00-00-1999/00-00-2008	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
4	8857	Directed		1.0	"lid bestuur stichting ""het weeshuis"" te buren"	00-00-2005/	2506	Cornielje	C.G.A.	Clemens Gerard Antoon	Clemens		m
4	8859	Directed		1.0	"penningmeester stichting ""het zuid-hollands landschap"""	/(omstreeks: 00-00-2004)/00-09-2011	2205	Blok	S.A.	Stephanus Abraham	Stef		m
4	8862	Directed		2.0	"lid bestuur stichting ""historisch onderzoek zeeland"""	00-00-1999/	2743	Veldhuis	A.J.	Arend Jan	Jan	te	m
4	8864	Directed		1.0	lid raad van toezicht	01-01-2015/07-09-2015	3111	Harbers	M.G.J.	Markus Gerardus Jozef	Mark		m
4	8867	Directed		1.0	voorzitter curatorium		2768	Graafeiland	J.A.	John Adriaan	John	van	m
4	8868	Directed		3.0	lid bestuur		2214	Brood	Ph.G.	Philippe Gérard	Philippe		m
4	8869	Directed		2.0	lid bestuur	/(omstreeks: 00-04-2008)/	2410	Griffith	L.J.	Laetitia Juliette	Laetitia		v
4	8872	Directed		1.0	lid bestuur	/(omstreeks: 00-03-1993)/00-08-1994	2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	8873	Directed		1.0	lid bestuur		2745	Weisglas	F.W.	Frans W.	Frans		m
4	8877	Directed		1.0	lid raad van advies	29-01-2013/	3262	Berckmoes-Duindam	Y.	Ybeltje	Ybeltje		v
4	8878	Directed		1.0	lid bestuur	/(omstreeks: 00-03-1991)/00-08-1994	2737	Jorritsma-Lebbink	A.	Annemarie	Annemarie		v
4	8881	Directed		2.0	"lid curatorium stichting ""huis te warmond"""	00-00-2000/	3205	Steur	G.A.	Gerard Adriaan	Ard	van der	m
4	8886	Directed		1.0	ambassadeur	00-08-2012/	16052	Hennis-Plasschaert	J.A.	Jeanine Antoinette	Jeanine		v
4	8887	Directed		1.0	voorzitter		2770	Verbeek	J.W.	Jan Willem	Jan		m
4	8888	Directed		1.0	lid/vicevoorzitter dagelijks bestuur		2770	Verbeek	J.W.	Jan Willem	Jan		m
4	8890	Directed		1.0	lid stichtingsraad stichting ideals (liberale stichting voor ontwikkelingssamenwerking)	/(omstreeks: 00-04-1989)/(00-00-2003)/	2745	Weisglas	F.W.	Frans W.	Frans		m
4	8896	Directed		1.0	"lid bestuur en penningmeester algemeen bestuur stichting in standhouding internationaal perscemtrum ""nieuwspoort"""	/(omstreeks: 00-03-2001)/	2566	Hofstra	P.H.	Pieter Hielke	Pieter		m
4	8899	Directed		1.0	voorzitter	00-04-2000/	2753	Heemskerck Pillis-Duvekot	S.	Sara	Sari	van	v
4	8901	Directed		1.0	"penningmeester stichting ""industrieel toerisme"""		2416	Dezentjé Hamming	I.	Ineke	Ineke		v
4	8906	Directed		1.0	voorzitter		1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	8908	Directed		1.0	voorzitter		2737	Jorritsma-Lebbink	A.	Annemarie	Annemarie		v
4	8910	Directed		1.0	"lid bestuur en penningmeester bestuur stichting instandhouding internationaal perscentrum ""nieuwspoort"""		2566	Hofstra	P.H.	Pieter Hielke	Pieter		m
4	8911	Directed		1.0	voorzitter		2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	8914	Directed		1.0	lid raad van advies		1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
